,a,b,c,weighted_iron_sum(X),coal_count(Y),Ingots
4198,5,9,21,35,8.3125,8.3125
4199,5,9,22,36,8.402777777777779,8.402777777777779
4200,5,9,23,37,8.493055555555555,8.493055555555555
4201,5,9,24,38,8.583333333333334,8.583333333333334
4202,5,9,25,39,8.67361111111111,8.67361111111111
4203,5,10,0,15,6.631944444444445,6.631944444444445
4204,5,10,1,16,6.722222222222222,6.722222222222222
4205,5,10,2,17,6.8125,6.8125
4206,5,10,3,18,6.902777777777778,6.902777777777778
4207,5,10,4,19,6.993055555555555,6.993055555555555
4208,5,10,5,20,7.083333333333333,7.083333333333333
4209,5,10,6,21,7.173611111111111,7.173611111111111
4210,5,10,7,22,7.263888888888889,7.263888888888889
4211,5,10,8,23,7.354166666666667,7.354166666666667
4212,5,10,9,24,7.444444444444445,7.444444444444445
4213,5,10,10,25,7.534722222222222,7.534722222222222
4214,5,10,11,26,7.625,7.625
4215,5,10,12,27,7.715277777777778,7.715277777777778
4216,5,10,13,28,7.805555555555555,7.805555555555555
4217,5,10,14,29,7.895833333333333,7.895833333333333
4218,5,10,15,30,7.986111111111111,7.986111111111111
4219,5,10,16,31,8.07638888888889,8.07638888888889
4220,5,10,17,32,8.166666666666666,8.166666666666666
4221,5,10,18,33,8.256944444444445,8.256944444444445
4222,5,10,19,34,8.347222222222221,8.347222222222221
4223,5,10,20,35,8.4375,8.4375
4224,5,10,21,36,8.527777777777779,8.527777777777779
4225,5,10,22,37,8.618055555555555,8.618055555555555
4226,5,10,23,38,8.708333333333334,8.708333333333334
4227,5,10,24,39,8.79861111111111,8.79861111111111
4228,5,11,0,16,6.847222222222222,6.847222222222222
4229,5,11,1,17,6.9375,6.9375
4230,5,11,2,18,7.027777777777778,7.027777777777778
4231,5,11,3,19,7.118055555555555,7.118055555555555
4232,5,11,4,20,7.208333333333333,7.208333333333333
4233,5,11,5,21,7.298611111111111,7.298611111111111
4234,5,11,6,22,7.388888888888889,7.388888888888889
4235,5,11,7,23,7.479166666666667,7.479166666666667
4236,5,11,8,24,7.569444444444445,7.569444444444445
4237,5,11,9,25,7.659722222222222,7.659722222222222
4238,5,11,10,26,7.75,7.75
4239,5,11,11,27,7.840277777777778,7.840277777777778
4240,5,11,12,28,7.930555555555555,7.930555555555555
4241,5,11,13,29,8.020833333333334,8.020833333333334
4242,5,11,14,30,8.11111111111111,8.11111111111111
4243,5,11,15,31,8.20138888888889,8.20138888888889
4244,5,11,16,32,8.291666666666666,8.291666666666666
4245,5,11,17,33,8.381944444444445,8.381944444444445
4246,5,11,18,34,8.472222222222221,8.472222222222221
4247,5,11,19,35,8.5625,8.5625
4248,5,11,20,36,8.652777777777779,8.652777777777779
4249,5,11,21,37,8.743055555555555,8.743055555555555
4250,5,11,22,38,8.833333333333334,8.833333333333334
4251,5,11,23,39,8.92361111111111,8.92361111111111
4252,5,12,0,17,7.0625,7.0625
4253,5,12,1,18,7.152777777777778,7.152777777777778
4254,5,12,2,19,7.243055555555555,7.243055555555555
4255,5,12,3,20,7.333333333333333,7.333333333333333
4256,5,12,4,21,7.423611111111111,7.423611111111111
4257,5,12,5,22,7.513888888888889,7.513888888888889
4258,5,12,6,23,7.604166666666667,7.604166666666667
4259,5,12,7,24,7.694444444444445,7.694444444444445
4260,5,12,8,25,7.784722222222222,7.784722222222222
4261,5,12,9,26,7.875,7.875
4262,5,12,10,27,7.965277777777778,7.965277777777778
4263,5,12,11,28,8.055555555555555,8.055555555555555
4264,5,12,12,29,8.145833333333334,8.145833333333334
4265,5,12,13,30,8.23611111111111,8.23611111111111
4266,5,12,14,31,8.32638888888889,8.32638888888889
4267,5,12,15,32,8.416666666666666,8.416666666666666
4268,5,12,16,33,8.506944444444445,8.506944444444445
4269,5,12,17,34,8.597222222222221,8.597222222222221
4270,5,12,18,35,8.6875,8.6875
4271,5,12,19,36,8.777777777777779,8.777777777777779
4272,5,12,20,37,8.868055555555555,8.868055555555555
4273,5,12,21,38,8.958333333333334,8.958333333333334
4274,5,13,0,18,7.277777777777778,7.277777777777778
4275,5,13,1,19,7.368055555555555,7.368055555555555
4276,5,13,2,20,7.458333333333333,7.458333333333333
4277,5,13,3,21,7.548611111111111,7.548611111111111
4278,5,13,4,22,7.638888888888889,7.638888888888889
4279,5,13,5,23,7.729166666666667,7.729166666666667
4280,5,13,6,24,7.819444444444445,7.819444444444445
4281,5,13,7,25,7.909722222222222,7.909722222222222
4282,5,13,8,26,8.0,8.0
4283,5,13,9,27,8.090277777777779,8.090277777777779
4284,5,13,10,28,8.180555555555555,8.180555555555555
4285,5,13,11,29,8.270833333333334,8.270833333333334
4286,5,13,12,30,8.36111111111111,8.36111111111111
4287,5,13,13,31,8.45138888888889,8.45138888888889
4288,5,13,14,32,8.541666666666666,8.541666666666666
4289,5,13,15,33,8.631944444444445,8.631944444444445
4290,5,13,16,34,8.722222222222221,8.722222222222221
4291,5,13,17,35,8.8125,8.8125
4292,5,13,18,36,8.902777777777779,8.902777777777779
4293,5,13,19,37,8.993055555555555,8.993055555555555
4294,5,13,20,38,9.083333333333334,9.083333333333334
4295,5,14,0,19,7.493055555555555,7.493055555555555
4296,5,14,1,20,7.583333333333333,7.583333333333333
4297,5,14,2,21,7.673611111111111,7.673611111111111
4298,5,14,3,22,7.763888888888889,7.763888888888889
4299,5,14,4,23,7.854166666666667,7.854166666666667
4300,5,14,5,24,7.944444444444445,7.944444444444445
4301,5,14,6,25,8.034722222222221,8.034722222222221
4302,5,14,7,26,8.125,8.125
4303,5,14,8,27,8.215277777777779,8.215277777777779
4304,5,14,9,28,8.305555555555555,8.305555555555555
4305,5,14,10,29,8.395833333333334,8.395833333333334
4306,5,14,11,30,8.48611111111111,8.48611111111111
4307,5,14,12,31,8.57638888888889,8.57638888888889
4308,5,14,13,32,8.666666666666666,8.666666666666666
4309,5,14,14,33,8.756944444444445,8.756944444444445
4310,5,14,15,34,8.847222222222221,8.847222222222221
4311,5,14,16,35,8.9375,8.9375
4312,5,14,17,36,9.027777777777779,9.027777777777779
4313,5,14,18,37,9.118055555555555,9.118055555555555
4314,5,14,19,38,9.208333333333334,9.208333333333334
4315,5,15,0,20,7.708333333333333,7.708333333333333
4316,5,15,1,21,7.798611111111111,7.798611111111111
4317,5,15,2,22,7.888888888888889,7.888888888888889
4318,5,15,3,23,7.979166666666667,7.979166666666667
4319,5,15,4,24,8.069444444444445,8.069444444444445
4320,5,15,5,25,8.159722222222221,8.159722222222221
4321,5,15,6,26,8.25,8.25
4322,5,15,7,27,8.340277777777779,8.340277777777779
4323,5,15,8,28,8.430555555555555,8.430555555555555
4324,5,15,9,29,8.520833333333334,8.520833333333334
4325,5,15,10,30,8.61111111111111,8.61111111111111
4326,5,15,11,31,8.70138888888889,8.70138888888889
4327,5,15,12,32,8.791666666666666,8.791666666666666
4328,5,15,13,33,8.881944444444445,8.881944444444445
4329,5,15,14,34,8.972222222222221,8.972222222222221
4330,5,15,15,35,9.0625,9.0625
4331,5,15,16,36,9.152777777777779,9.152777777777779
4332,5,15,17,37,9.243055555555555,9.243055555555555
4333,5,15,18,38,9.333333333333334,9.333333333333334
4334,5,16,0,21,7.923611111111111,7.923611111111111
4335,5,16,1,22,8.01388888888889,8.01388888888889
4336,5,16,2,23,8.104166666666666,8.104166666666666
4337,5,16,3,24,8.194444444444445,8.194444444444445
4338,5,16,4,25,8.284722222222221,8.284722222222221
4339,5,16,5,26,8.375,8.375
4340,5,16,6,27,8.465277777777779,8.465277777777779
4341,5,16,7,28,8.555555555555555,8.555555555555555
4342,5,16,8,29,8.645833333333334,8.645833333333334
4343,5,16,9,30,8.73611111111111,8.73611111111111
4344,5,16,10,31,8.82638888888889,8.82638888888889
4345,5,16,11,32,8.916666666666666,8.916666666666666
4346,5,16,12,33,9.006944444444445,9.006944444444445
4347,5,16,13,34,9.097222222222221,9.097222222222221
4348,5,16,14,35,9.1875,9.1875
4349,5,16,15,36,9.277777777777779,9.277777777777779
4350,5,16,16,37,9.368055555555555,9.368055555555555
4351,5,16,17,38,9.458333333333334,9.458333333333334
4352,5,17,0,22,8.13888888888889,8.13888888888889
4353,5,17,1,23,8.229166666666666,8.229166666666666
4354,5,17,2,24,8.319444444444445,8.319444444444445
4355,5,17,3,25,8.409722222222221,8.409722222222221
4356,5,17,4,26,8.5,8.5
4357,5,17,5,27,8.590277777777779,8.590277777777779
4358,5,17,6,28,8.680555555555555,8.680555555555555
4359,5,17,7,29,8.770833333333334,8.770833333333334
4360,5,17,8,30,8.86111111111111,8.86111111111111
4361,5,17,9,31,8.95138888888889,8.95138888888889
4362,5,17,10,32,9.041666666666666,9.041666666666666
4363,5,17,11,33,9.131944444444445,9.131944444444445
4364,5,17,12,34,9.222222222222221,9.222222222222221
4365,5,17,13,35,9.3125,9.3125
4366,5,17,14,36,9.402777777777779,9.402777777777779
4367,5,17,15,37,9.493055555555555,9.493055555555555
4368,5,17,16,38,9.583333333333334,9.583333333333334
4369,5,18,0,23,8.354166666666666,8.354166666666666
4370,5,18,1,24,8.444444444444445,8.444444444444445
4371,5,18,2,25,8.534722222222221,8.534722222222221
4372,5,18,3,26,8.625,8.625
4373,5,18,4,27,8.715277777777779,8.715277777777779
4374,5,18,5,28,8.805555555555555,8.805555555555555
4375,5,18,6,29,8.895833333333334,8.895833333333334
4376,5,18,7,30,8.98611111111111,8.98611111111111
4377,5,18,8,31,9.07638888888889,9.07638888888889
4378,5,18,9,32,9.166666666666666,9.166666666666666
4379,5,18,10,33,9.256944444444445,9.256944444444445
4380,5,18,11,34,9.347222222222221,9.347222222222221
4381,5,18,12,35,9.4375,9.4375
4382,5,18,13,36,9.527777777777779,9.527777777777779
4383,5,18,14,37,9.618055555555555,9.618055555555555
4384,5,18,15,38,9.708333333333334,9.708333333333334
4385,5,19,0,24,8.569444444444445,8.569444444444445
4386,5,19,1,25,8.659722222222221,8.659722222222221
4387,5,19,2,26,8.75,8.75
4388,5,19,3,27,8.840277777777779,8.840277777777779
4389,5,19,4,28,8.930555555555555,8.930555555555555
4390,5,19,5,29,9.020833333333334,9.020833333333334
4391,5,19,6,30,9.11111111111111,9.11111111111111
4392,5,19,7,31,9.20138888888889,9.20138888888889
4393,5,19,8,32,9.291666666666666,9.291666666666666
4394,5,19,9,33,9.381944444444445,9.381944444444445
4395,5,19,10,34,9.472222222222221,9.472222222222221
4396,5,19,11,35,9.5625,9.5625
4397,5,19,12,36,9.652777777777779,9.652777777777779
4398,5,19,13,37,9.743055555555555,9.743055555555555
4399,5,19,14,38,9.833333333333334,9.833333333333334
4400,5,20,0,25,8.784722222222221,8.784722222222221
4401,5,20,1,26,8.875,8.875
4402,5,20,2,27,8.965277777777779,8.965277777777779
4403,5,20,3,28,9.055555555555555,9.055555555555555
4404,5,20,4,29,9.145833333333334,9.145833333333334
4405,5,20,5,30,9.23611111111111,9.23611111111111
4406,5,20,6,31,9.32638888888889,9.32638888888889
4407,5,20,7,32,9.416666666666666,9.416666666666666
4408,5,20,8,33,9.506944444444445,9.506944444444445
4409,5,20,9,34,9.597222222222221,9.597222222222221
4410,5,20,10,35,9.6875,9.6875
4411,5,20,11,36,9.777777777777779,9.777777777777779
4412,5,20,12,37,9.868055555555555,9.868055555555555
4413,5,20,13,38,9.958333333333334,9.958333333333334
4414,5,21,0,26,9.0,9.0
4415,5,21,1,27,9.090277777777779,9.090277777777779
4416,5,21,2,28,9.180555555555555,9.180555555555555
4417,5,21,3,29,9.270833333333334,9.270833333333334
4418,5,21,4,30,9.36111111111111,9.36111111111111
4419,5,21,5,31,9.45138888888889,9.45138888888889
4420,5,21,6,32,9.541666666666666,9.541666666666666
4421,5,21,7,33,9.631944444444445,9.631944444444445
4422,5,21,8,34,9.722222222222221,9.722222222222221
4423,5,21,9,35,9.8125,9.8125
4424,5,21,10,36,9.902777777777779,9.902777777777779
4425,5,21,11,37,9.993055555555555,9.993055555555555
4426,5,22,0,27,9.215277777777779,9.215277777777779
4427,5,22,1,28,9.305555555555555,9.305555555555555
4428,5,22,2,29,9.395833333333334,9.395833333333334
4429,5,22,3,30,9.48611111111111,9.48611111111111
4430,5,22,4,31,9.57638888888889,9.57638888888889
4431,5,22,5,32,9.666666666666666,9.666666666666666
4432,5,22,6,33,9.756944444444445,9.756944444444445
4433,5,22,7,34,9.847222222222221,9.847222222222221
4434,5,22,8,35,9.9375,9.9375
4435,5,22,9,36,10.027777777777779,10.027777777777779
4436,5,22,10,37,10.118055555555555,10.118055555555555
4437,5,23,0,28,9.430555555555555,9.430555555555555
4438,5,23,1,29,9.520833333333334,9.520833333333334
4439,5,23,2,30,9.61111111111111,9.61111111111111
4440,5,23,3,31,9.70138888888889,9.70138888888889
4441,5,23,4,32,9.791666666666666,9.791666666666666
4442,5,23,5,33,9.881944444444445,9.881944444444445
4443,5,23,6,34,9.972222222222221,9.972222222222221
4444,5,23,7,35,10.0625,10.0625
4445,5,23,8,36,10.152777777777779,10.152777777777779
4446,5,23,9,37,10.243055555555555,10.243055555555555
4447,5,24,0,29,9.645833333333334,9.645833333333334
4448,5,24,1,30,9.73611111111111,9.73611111111111
4449,5,24,2,31,9.82638888888889,9.82638888888889
4450,5,24,3,32,9.916666666666666,9.916666666666666
4451,5,24,4,33,10.006944444444445,10.006944444444445
4452,5,24,5,34,10.097222222222221,10.097222222222221
4453,5,24,6,35,10.1875,10.1875
4454,5,24,7,36,10.277777777777779,10.277777777777779
4455,5,24,8,37,10.368055555555555,10.368055555555555
4456,5,25,0,30,9.86111111111111,9.86111111111111
4457,5,25,1,31,9.95138888888889,9.95138888888889
4458,5,25,2,32,10.041666666666666,10.041666666666666
4459,5,25,3,33,10.131944444444445,10.131944444444445
4460,5,25,4,34,10.222222222222221,10.222222222222221
4461,5,25,5,35,10.3125,10.3125
4462,5,25,6,36,10.402777777777779,10.402777777777779
4463,5,25,7,37,10.493055555555555,10.493055555555555
4464,5,26,0,31,10.07638888888889,10.07638888888889
4465,5,26,1,32,10.166666666666666,10.166666666666666
4466,5,26,2,33,10.256944444444445,10.256944444444445
4467,5,26,3,34,10.347222222222221,10.347222222222221
4468,5,26,4,35,10.4375,10.4375
4469,5,26,5,36,10.527777777777779,10.527777777777779
4470,5,26,6,37,10.618055555555555,10.618055555555555
4471,5,27,0,32,10.291666666666666,10.291666666666666
4472,5,27,1,33,10.381944444444445,10.381944444444445
4473,5,27,2,34,10.472222222222221,10.472222222222221
4474,5,27,3,35,10.5625,10.5625
4475,5,27,4,36,10.652777777777779,10.652777777777779
4476,5,27,5,37,10.743055555555555,10.743055555555555
4477,5,28,0,33,10.506944444444445,10.506944444444445
4478,5,28,1,34,10.597222222222221,10.597222222222221
4479,5,28,2,35,10.6875,10.6875
4480,5,28,3,36,10.777777777777779,10.777777777777779
4481,5,28,4,37,10.868055555555555,10.868055555555555
4482,5,29,0,34,10.722222222222221,10.722222222222221
4483,5,29,1,35,10.8125,10.8125
4484,5,29,2,36,10.902777777777779,10.902777777777779
4485,5,29,3,37,10.993055555555555,10.993055555555555
4486,5,30,0,35,10.9375,10.9375
4487,5,30,1,36,11.027777777777779,11.027777777777779
4488,5,31,0,36,11.152777777777779,11.152777777777779
4489,6,0,0,6,5.375,5.375
4490,6,0,1,7,5.465277777777778,5.465277777777778
4491,6,0,2,8,5.555555555555555,5.555555555555555
4492,6,0,3,9,5.645833333333333,5.645833333333333
4493,6,0,4,10,5.736111111111111,5.736111111111111
4494,6,0,5,11,5.826388888888889,5.826388888888889
4495,6,0,6,12,5.916666666666667,5.916666666666667
4496,6,0,7,13,6.006944444444445,6.006944444444445
4497,6,0,8,14,6.097222222222222,6.097222222222222
4498,6,0,9,15,6.1875,6.1875
4499,6,0,10,16,6.277777777777778,6.277777777777778
4500,6,0,11,17,6.368055555555555,6.368055555555555
4501,6,0,12,18,6.458333333333333,6.458333333333333
4502,6,0,13,19,6.548611111111111,6.548611111111111
4503,6,0,14,20,6.638888888888889,6.638888888888889
4504,6,0,15,21,6.729166666666667,6.729166666666667
4505,6,0,16,22,6.819444444444445,6.819444444444445
4506,6,0,17,23,6.909722222222222,6.909722222222222
4507,6,0,18,24,7.0,7.0
4508,6,0,19,25,7.090277777777778,7.090277777777778
4509,6,0,20,26,7.180555555555555,7.180555555555555
4510,6,0,21,27,7.270833333333333,7.270833333333333
4511,6,0,22,28,7.361111111111111,7.361111111111111
4512,6,0,23,29,7.451388888888889,7.451388888888889
4513,6,0,24,30,7.541666666666667,7.541666666666667
4514,6,0,25,31,7.631944444444445,7.631944444444445
4515,6,0,26,32,7.722222222222222,7.722222222222222
4516,6,0,27,33,7.8125,7.8125
4517,6,0,28,34,7.902777777777778,7.902777777777778
4518,6,0,29,35,7.993055555555555,7.993055555555555
4519,6,0,30,36,8.083333333333334,8.083333333333334
4520,6,0,31,37,8.17361111111111,8.17361111111111
4521,6,0,32,38,8.26388888888889,8.26388888888889
4522,6,0,33,39,8.354166666666666,8.354166666666666
4523,6,1,0,7,5.590277777777778,5.590277777777778
4524,6,1,1,8,5.680555555555555,5.680555555555555
4525,6,1,2,9,5.770833333333333,5.770833333333333
4526,6,1,3,10,5.861111111111111,5.861111111111111
4527,6,1,4,11,5.951388888888889,5.951388888888889
4528,6,1,5,12,6.041666666666667,6.041666666666667
4529,6,1,6,13,6.131944444444445,6.131944444444445
4530,6,1,7,14,6.222222222222222,6.222222222222222
4531,6,1,8,15,6.3125,6.3125
4532,6,1,9,16,6.402777777777778,6.402777777777778
4533,6,1,10,17,6.493055555555555,6.493055555555555
4534,6,1,11,18,6.583333333333333,6.583333333333333
4535,6,1,12,19,6.673611111111111,6.673611111111111
4536,6,1,13,20,6.763888888888889,6.763888888888889
4537,6,1,14,21,6.854166666666667,6.854166666666667
4538,6,1,15,22,6.944444444444445,6.944444444444445
4539,6,1,16,23,7.034722222222222,7.034722222222222
4540,6,1,17,24,7.125,7.125
4541,6,1,18,25,7.215277777777778,7.215277777777778
4542,6,1,19,26,7.305555555555555,7.305555555555555
4543,6,1,20,27,7.395833333333333,7.395833333333333
4544,6,1,21,28,7.486111111111111,7.486111111111111
4545,6,1,22,29,7.576388888888889,7.576388888888889
4546,6,1,23,30,7.666666666666667,7.666666666666667
4547,6,1,24,31,7.756944444444445,7.756944444444445
4548,6,1,25,32,7.847222222222222,7.847222222222222
4549,6,1,26,33,7.9375,7.9375
4550,6,1,27,34,8.027777777777779,8.027777777777779
4551,6,1,28,35,8.118055555555555,8.118055555555555
4552,6,1,29,36,8.208333333333334,8.208333333333334
4553,6,1,30,37,8.29861111111111,8.29861111111111
4554,6,1,31,38,8.38888888888889,8.38888888888889
4555,6,1,32,39,8.479166666666666,8.479166666666666
4556,6,2,0,8,5.805555555555555,5.805555555555555
4557,6,2,1,9,5.895833333333333,5.895833333333333
4558,6,2,2,10,5.986111111111111,5.986111111111111
4559,6,2,3,11,6.076388888888889,6.076388888888889
4560,6,2,4,12,6.166666666666667,6.166666666666667
4561,6,2,5,13,6.256944444444445,6.256944444444445
4562,6,2,6,14,6.347222222222222,6.347222222222222
4563,6,2,7,15,6.4375,6.4375
4564,6,2,8,16,6.527777777777778,6.527777777777778
4565,6,2,9,17,6.618055555555555,6.618055555555555
4566,6,2,10,18,6.708333333333333,6.708333333333333
4567,6,2,11,19,6.798611111111111,6.798611111111111
4568,6,2,12,20,6.888888888888889,6.888888888888889
4569,6,2,13,21,6.979166666666667,6.979166666666667
4570,6,2,14,22,7.069444444444445,7.069444444444445
4571,6,2,15,23,7.159722222222222,7.159722222222222
4572,6,2,16,24,7.25,7.25
4573,6,2,17,25,7.340277777777778,7.340277777777778
4574,6,2,18,26,7.430555555555555,7.430555555555555
4575,6,2,19,27,7.520833333333333,7.520833333333333
4576,6,2,20,28,7.611111111111111,7.611111111111111
4577,6,2,21,29,7.701388888888889,7.701388888888889
4578,6,2,22,30,7.791666666666667,7.791666666666667
4579,6,2,23,31,7.881944444444445,7.881944444444445
4580,6,2,24,32,7.972222222222222,7.972222222222222
4581,6,2,25,33,8.0625,8.0625
4582,6,2,26,34,8.152777777777779,8.152777777777779
4583,6,2,27,35,8.243055555555555,8.243055555555555
4584,6,2,28,36,8.333333333333334,8.333333333333334
4585,6,2,29,37,8.42361111111111,8.42361111111111
4586,6,2,30,38,8.51388888888889,8.51388888888889
4587,6,2,31,39,8.604166666666666,8.604166666666666
4588,6,3,0,9,6.020833333333333,6.020833333333333
4589,6,3,1,10,6.111111111111111,6.111111111111111
4590,6,3,2,11,6.201388888888889,6.201388888888889
4591,6,3,3,12,6.291666666666667,6.291666666666667
4592,6,3,4,13,6.381944444444445,6.381944444444445
4593,6,3,5,14,6.472222222222222,6.472222222222222
4594,6,3,6,15,6.5625,6.5625
4595,6,3,7,16,6.652777777777778,6.652777777777778
4596,6,3,8,17,6.743055555555555,6.743055555555555
4597,6,3,9,18,6.833333333333333,6.833333333333333
4598,6,3,10,19,6.923611111111111,6.923611111111111
4599,6,3,11,20,7.013888888888889,7.013888888888889
4600,6,3,12,21,7.104166666666667,7.104166666666667
4601,6,3,13,22,7.194444444444445,7.194444444444445
4602,6,3,14,23,7.284722222222222,7.284722222222222
4603,6,3,15,24,7.375,7.375
4604,6,3,16,25,7.465277777777778,7.465277777777778
4605,6,3,17,26,7.555555555555555,7.555555555555555
4606,6,3,18,27,7.645833333333333,7.645833333333333
4607,6,3,19,28,7.736111111111111,7.736111111111111
4608,6,3,20,29,7.826388888888889,7.826388888888889
4609,6,3,21,30,7.916666666666667,7.916666666666667
4610,6,3,22,31,8.006944444444445,8.006944444444445
4611,6,3,23,32,8.097222222222221,8.097222222222221
4612,6,3,24,33,8.1875,8.1875
4613,6,3,25,34,8.277777777777779,8.277777777777779
4614,6,3,26,35,8.368055555555555,8.368055555555555
4615,6,3,27,36,8.458333333333334,8.458333333333334
4616,6,3,28,37,8.54861111111111,8.54861111111111
4617,6,3,29,38,8.63888888888889,8.63888888888889
4618,6,3,30,39,8.729166666666666,8.729166666666666
4619,6,4,0,10,6.236111111111111,6.236111111111111
4620,6,4,1,11,6.326388888888889,6.326388888888889
4621,6,4,2,12,6.416666666666667,6.416666666666667
4622,6,4,3,13,6.506944444444445,6.506944444444445
4623,6,4,4,14,6.597222222222222,6.597222222222222
4624,6,4,5,15,6.6875,6.6875
4625,6,4,6,16,6.777777777777778,6.777777777777778
4626,6,4,7,17,6.868055555555555,6.868055555555555
4627,6,4,8,18,6.958333333333333,6.958333333333333
4628,6,4,9,19,7.048611111111111,7.048611111111111
4629,6,4,10,20,7.138888888888889,7.138888888888889
4630,6,4,11,21,7.229166666666667,7.229166666666667
4631,6,4,12,22,7.319444444444445,7.319444444444445
4632,6,4,13,23,7.409722222222222,7.409722222222222
4633,6,4,14,24,7.5,7.5
4634,6,4,15,25,7.590277777777778,7.590277777777778
4635,6,4,16,26,7.680555555555555,7.680555555555555
4636,6,4,17,27,7.770833333333333,7.770833333333333
4637,6,4,18,28,7.861111111111111,7.861111111111111
4638,6,4,19,29,7.951388888888889,7.951388888888889
4639,6,4,20,30,8.041666666666666,8.041666666666666
4640,6,4,21,31,8.131944444444445,8.131944444444445
4641,6,4,22,32,8.222222222222221,8.222222222222221
4642,6,4,23,33,8.3125,8.3125
4643,6,4,24,34,8.402777777777779,8.402777777777779
4644,6,4,25,35,8.493055555555555,8.493055555555555
4645,6,4,26,36,8.583333333333334,8.583333333333334
4646,6,4,27,37,8.67361111111111,8.67361111111111
4647,6,4,28,38,8.76388888888889,8.76388888888889
4648,6,4,29,39,8.854166666666666,8.854166666666666
4649,6,5,0,11,6.451388888888889,6.451388888888889
4650,6,5,1,12,6.541666666666667,6.541666666666667
4651,6,5,2,13,6.631944444444445,6.631944444444445
4652,6,5,3,14,6.722222222222222,6.722222222222222
4653,6,5,4,15,6.8125,6.8125
4654,6,5,5,16,6.902777777777778,6.902777777777778
4655,6,5,6,17,6.993055555555555,6.993055555555555
4656,6,5,7,18,7.083333333333333,7.083333333333333
4657,6,5,8,19,7.173611111111111,7.173611111111111
4658,6,5,9,20,7.263888888888889,7.263888888888889
4659,6,5,10,21,7.354166666666667,7.354166666666667
4660,6,5,11,22,7.444444444444445,7.444444444444445
4661,6,5,12,23,7.534722222222222,7.534722222222222
4662,6,5,13,24,7.625,7.625
4663,6,5,14,25,7.715277777777778,7.715277777777778
4664,6,5,15,26,7.805555555555555,7.805555555555555
4665,6,5,16,27,7.895833333333333,7.895833333333333
4666,6,5,17,28,7.986111111111111,7.986111111111111
4667,6,5,18,29,8.07638888888889,8.07638888888889
4668,6,5,19,30,8.166666666666666,8.166666666666666
4669,6,5,20,31,8.256944444444445,8.256944444444445
4670,6,5,21,32,8.347222222222221,8.347222222222221
4671,6,5,22,33,8.4375,8.4375
4672,6,5,23,34,8.527777777777779,8.527777777777779
4673,6,5,24,35,8.618055555555555,8.618055555555555
4674,6,5,25,36,8.708333333333334,8.708333333333334
4675,6,5,26,37,8.79861111111111,8.79861111111111
4676,6,5,27,38,8.88888888888889,8.88888888888889
4677,6,5,28,39,8.979166666666666,8.979166666666666
4678,6,6,0,12,6.666666666666667,6.666666666666667
4679,6,6,1,13,6.756944444444445,6.756944444444445
4680,6,6,2,14,6.847222222222222,6.847222222222222
4681,6,6,3,15,6.9375,6.9375
4682,6,6,4,16,7.027777777777778,7.027777777777778
4683,6,6,5,17,7.118055555555555,7.118055555555555
4684,6,6,6,18,7.208333333333333,7.208333333333333
4685,6,6,7,19,7.298611111111111,7.298611111111111
4686,6,6,8,20,7.388888888888889,7.388888888888889
4687,6,6,9,21,7.479166666666667,7.479166666666667
4688,6,6,10,22,7.569444444444445,7.569444444444445
4689,6,6,11,23,7.659722222222222,7.659722222222222
4690,6,6,12,24,7.75,7.75
4691,6,6,13,25,7.840277777777778,7.840277777777778
4692,6,6,14,26,7.930555555555555,7.930555555555555
4693,6,6,15,27,8.020833333333334,8.020833333333334
4694,6,6,16,28,8.11111111111111,8.11111111111111
4695,6,6,17,29,8.20138888888889,8.20138888888889
4696,6,6,18,30,8.291666666666666,8.291666666666666
4697,6,6,19,31,8.381944444444445,8.381944444444445
4698,6,6,20,32,8.472222222222221,8.472222222222221
4699,6,6,21,33,8.5625,8.5625
4700,6,6,22,34,8.652777777777779,8.652777777777779
4701,6,6,23,35,8.743055555555555,8.743055555555555
4702,6,6,24,36,8.833333333333334,8.833333333333334
4703,6,6,25,37,8.92361111111111,8.92361111111111
4704,6,6,26,38,9.01388888888889,9.01388888888889
4705,6,7,0,13,6.881944444444445,6.881944444444445
4706,6,7,1,14,6.972222222222222,6.972222222222222
4707,6,7,2,15,7.0625,7.0625
4708,6,7,3,16,7.152777777777778,7.152777777777778
4709,6,7,4,17,7.243055555555555,7.243055555555555
4710,6,7,5,18,7.333333333333333,7.333333333333333
4711,6,7,6,19,7.423611111111111,7.423611111111111
4712,6,7,7,20,7.513888888888889,7.513888888888889
4713,6,7,8,21,7.604166666666667,7.604166666666667
4714,6,7,9,22,7.694444444444445,7.694444444444445
4715,6,7,10,23,7.784722222222222,7.784722222222222
4716,6,7,11,24,7.875,7.875
4717,6,7,12,25,7.965277777777778,7.965277777777778
4718,6,7,13,26,8.055555555555555,8.055555555555555
4719,6,7,14,27,8.145833333333334,8.145833333333334
4720,6,7,15,28,8.23611111111111,8.23611111111111
4721,6,7,16,29,8.32638888888889,8.32638888888889
4722,6,7,17,30,8.416666666666666,8.416666666666666
4723,6,7,18,31,8.506944444444445,8.506944444444445
4724,6,7,19,32,8.597222222222221,8.597222222222221
4725,6,7,20,33,8.6875,8.6875
4726,6,7,21,34,8.777777777777779,8.777777777777779
4727,6,7,22,35,8.868055555555555,8.868055555555555
4728,6,7,23,36,8.958333333333334,8.958333333333334
4729,6,7,24,37,9.04861111111111,9.04861111111111
